id,county,state,total_pop,white,prop_white,black,prop_black,asian,prop_asian,am_in_alask,prop_am_in_alask,hawaii_pi,prop_hawaii_pi,other,prop_other
0500000US06007,Butte,California,219186,175765,80.18988439042639,3984,1.8176343379595412,10365,4.728860419917331,2333,1.064392798810143,798,0.36407434781418524,12272,5.598897739819149
0500000US06013,Contra Costa,California,1153526,600481,52.0561305076782,101590,8.806910290708663,205366,17.80332649632518,5863,0.5082676940094978,4625,0.4009445820900439,162355,14.074671918968452
0500000US06017,El Dorado,California,192843,167011,86.60464730376523,1644,0.85250696162163,10114,5.244680906229419,2540,1.3171336268363385,125,0.0648195682498198,4845,2.5124064653630156
0500000US06019,Fresno,California,999101,638792,63.93667907448797,47391,4.743364284491758,104859,10.49533530644049,13588,1.360022660371674,1953,0.19547573268368262,152697,15.28343981239134
0500000US06023,Humboldt,California,135558,106738,78.7397276442556,2059,1.5189070361026278,3525,2.6003629442747753,7073,5.217692795703685,539,0.39761578069903664,4906,3.61911506513817
0500000US06025,Imperial,California,181215,125807,69.42416466628039,3979,2.1957343487018184,2589,1.4286896780067875,3791,2.0919901774135696,0,0,41162,22.71445520514306
0500000US06029,Kern,California,900202,645240,71.67724577372634,46432,5.157953437117447,42066,4.672951182068025,8906,0.9893335051466227,907,0.10075516384100457,122148,13.568954523540272
0500000US06031,Kings,California,152940,115128,75.27657905060808,8635,5.646004969268994,5104,3.3372564404341576,2804,1.8333987184516805,460,0.30077154439649534,13840,9.049300379233687
0500000US06033,Lake,California,64386,50669,78.69567918491597,1247,1.9367564377349114,499,0.7750132016276831,2540,3.9449569782250804,27,0.04193458205199888,6062,9.415090237008044
0500000US06037,Los Angeles,California,10039107,5234081,52.136918154174474,811176,8.08016091471084,1474713,14.68968305647106,81491,0.8117355458010358,26307,0.2620452197590881,1997842,19.900594744134114
0500000US06039,Madera,California,157327,107073,68.05761248863831,4138,2.6301906220801263,3838,2.4395049800733504,1810,1.1504700401075467,1131,0.7188848703655444,35503,22.566374493888524
0500000US06041,Marin,California,258826,204109,78.8595427043651,7058,2.72692851568235,16663,6.437915819894446,1534,0.592676160818465,273,0.10547626590837088,18564,7.172386081769219
0500000US06045,Mendocino,California,86749,73467,84.68916068196751,823,0.9487141062144809,1954,2.2524755328591684,4610,5.314182296049522,135,0.1556213904483049,2696,3.107816804804666
0500000US06047,Merced,California,277680,141038,50.791558628637276,9337,3.362503601267646,20581,7.41176894266782,2821,1.0159176029962547,34,0.012244309997118985,95138,34.26174013252665
0500000US06053,Monterey,California,434061,196483,45.26621834258319,12231,2.8178067138028986,26860,6.188070340343868,2057,0.47389652606430893,1288,0.29673248690852205,178002,41.008521843703996
0500000US06055,Napa,California,137744,101380,73.60030200952492,3314,2.4059124172377744,11552,8.386572191892206,815,0.5916773144383785,271,0.19674178185619698,14604,10.602276687187826
0500000US06057,Nevada,California,99755,92832,93.05999699263194,310,0.31076136534509546,1243,1.2460528294321087,487,0.4881960803969726,342,0.3428399578968473,314,0.31477118941406446
0500000US06059,Orange,California,3175692,1881453,59.24544949573195,55517,1.7481859071975494,672223,21.167764380172887,12961,0.40813151905159567,11166,0.35160840534913335,410006,12.910760867237755
0500000US06061,Placer,California,398329,329697,82.77002176592715,7771,1.9508998842665233,32784,8.230382422570287,2238,0.5618471163284622,700,0.17573412932525626,5421,1.3609353072460202
0500000US06065,Riverside,California,2470546,1478117,59.82956803880599,163542,6.619670307697165,172785,6.993798132072829,20934,0.8473430569598785,8695,0.35194649279956736,517882,20.96224883082525
0500000US06067,Sacramento,California,1552058,859356,55.36880709354934,148840,9.58984780207956,250836,16.16150942812704,11004,0.708994122642324,19153,1.2340389341119984,138724,8.938068036117206
0500000US06071,San Bernardino,California,2180085,1351926,62.012536208450584,181122,8.308024687110823,160336,7.354575624344922,17061,0.7825841652963073,8247,0.3782880025320114,346772,15.906352275255323
0500000US06073,San Diego,California,3338330,2368310,70.94295650819421,164475,4.92686462991975,404836,12.126901774240412,23116,0.6924420293979325,13736,0.41146321663825924,177471,5.3161610745492505
0500000US06075,San Francisco,California,881549,398662,45.22289742260499,48225,5.470484340632228,307649,34.898684020967636,3568,0.40474210735875144,3785,0.42935786893298045,69536,7.887933625924368
0500000US06077,San Joaquin,California,762148,431364,56.59845594294022,52493,6.887507413258318,123090,16.15040648273039,4831,0.6338663881555813,5279,0.6926476222465978,55774,7.318001228107926
0500000US06079,San Luis Obispo,California,283111,242058,85.49932711904518,5107,1.8038861082755528,11041,3.8998837911631834,3475,1.2274337627291063,253,0.08936424229365868,11291,3.9881883784098813
0500000US06081,San Mateo,California,766573,381129,49.718552570988024,17625,2.2991939449993675,230398,30.055585051912864,3330,0.4344008985445613,9496,1.2387600398135599,84658,11.043697077773414
0500000US06083,Santa Barbara,California,446499,343029,76.8263758709426,9809,2.1968694218800042,25843,5.787918897914665,5079,1.1375165453897993,447,0.10011220629833437,46682,10.455118600489586
0500000US06085,Santa Clara,California,1927852,870226,45.13966839778158,49308,2.557665214964634,726712,37.69542475252249,8607,0.4464554333008966,7082,0.36735185066073534,163090,8.459674290350089
0500000US06087,Santa Cruz,California,273213,210821,77.1636049529122,4743,1.736008169450209,14422,5.278665363653999,1460,0.53438159970426,212,0.0775951363954131,27687,10.133851610282088
0500000US06089,Shasta,California,180080,154887,86.01010661928032,1878,1.0428698356286095,6316,3.50733007552199,4027,2.236228342958685,550,0.30541981341625946,4133,2.295091070635273
0500000US06095,Solano,California,447643,240947,53.82570485855916,61052,13.638546788400577,69555,15.538051527668253,2450,0.5473111385635429,4125,0.9214932434998425,35039,7.827442850664481
0500000US06097,Sonoma,California,494336,364751,73.78604835577421,7410,1.4989804505437596,20748,4.197145261522527,4392,0.8884645261522528,1864,0.37707146556188503,67532,13.661153547384774
0500000US06099,Stanislaus,California,550660,442681,80.39098536301891,16542,3.0040315258053973,32487,5.899647695492682,4230,0.7681691061635129,3363,0.6107216794392184,29002,5.266770784149929
0500000US06101,Sutter,California,96971,65941,68.00074249002279,1793,1.8490064039764467,15955,16.45337265780491,906,0.9342999453444844,184,0.189747450268637,4888,5.040682265832053
0500000US06103,Tehama,California,65084,55148,84.73357507221438,224,0.34417061028824286,1166,1.7915309446254073,472,0.725216643107369,46,0.07067789318419274,3990,6.130538995759326
0500000US06107,Tulare,California,466195,314748,67.5142376044359,6811,1.460976629950986,16248,3.485236864402235,7103,1.523611364343247,862,0.1849011679661944,99210,21.280794517315716
0500000US06111,Ventura,California,846006,678174,80.16184282380976,15510,1.8333203310614818,63728,7.532807095930762,5745,0.679073198062425,1139,0.1346326148987123,43078,5.091926061990105
0500000US06113,Yolo,California,220500,158079,71.69115646258504,6192,2.8081632653061224,32179,14.593650793650795,2204,0.999546485260771,1073,0.4866213151927438,9238,4.189569160997732
0500000US06115,Yuba,California,78668,62576,79.54441450144913,2677,3.4029084252809274,4235,5.38338333248589,494,0.6279554583820613,645,0.8199013576041084,1838,2.3364010779478313
0500000US08001,Adams,Colorado,517421,410925,79.41792080336901,18728,3.619489738530133,20608,3.982830229155755,4884,0.9439122107529458,692,0.13374022314517578,33151,6.406968406771275
0500000US08005,Arapahoe,Colorado,656590,467262,71.16495834539059,73012,11.119876939947304,41348,6.297384973880199,5086,0.7746082029881661,1602,0.24398787675718484,37364,5.690613624940983
0500000US08013,Boulder,Colorado,326196,291979,89.51029442421121,3897,1.1946804988411874,16360,5.015389520411041,1000,0.30656415161436684,76,0.02329887552269188,3827,1.1732210082281818
0500000US08014,Broomfield,Colorado,70465,60615,86.02142907826581,1019,1.4461079968778827,5048,7.163840204356772,300,0.42574327680408713,0,0,1310,1.859078975377847
0500000US08031,Denver,Colorado,727211,561365,77.19423936106577,62853,8.643021076413861,26532,3.6484596630138983,4596,0.6320036413090561,505,0.06944339400806643,38352,5.273847617816562
0500000US08035,Douglas,Colorado,351154,309421,88.1154707051607,6114,1.7411164332458124,18465,5.258376666647681,1679,0.4781377970918742,0,0,5275,1.5021899223702422
0500000US08041,El Paso,Colorado,720403,570068,79.13181927337892,45784,6.355331668524424,20001,2.7763626747806436,6960,0.9661259045284375,2263,0.3141297301649216,28083,3.898234738056338
0500000US08059,Jefferson,Colorado,582881,526137,90.26490827458778,6943,1.191152224896677,15706,2.694546571255539,4885,0.838078441397129,219,0.03757199153858163,10103,1.7332868973255262
0500000US08069,Larimer,Colorado,356899,324847,91.01930798349113,3423,0.9590948699772204,7187,2.0137349782431446,3996,1.119644493259998,469,0.13140972656129607,6105,1.7105679758138856
0500000US08077,Mesa,Colorado,154210,145148,94.1235976914597,836,0.5421178911873419,1634,1.0595940600479865,1144,0.7418455353089942,0,0,1279,0.8293884962064717
0500000US08101,Pueblo,Colorado,168424,137775,81.80247470669264,4327,2.5691112905524154,1435,0.852016339714055,6434,3.820120647888662,221,0.13121645371206003,10552,6.265140360043699
0500000US08123,Weld,Colorado,324492,284067,87.54206575200621,4242,1.3072741392699974,4719,1.4542731407862135,3074,0.9473268986600595,580,0.1787409242754829,15071,4.6444904650962116
0500000US09001,Fairfield,Connecticut,943332,678975,71.97625014310974,114682,12.157119656706229,50380,5.340643591015676,984,0.10431110149979012,516,0.054699723957207014,65164,6.90785428671984
0500000US09003,Hartford,Connecticut,891720,609205,68.31796976629435,120195,13.479006863140896,51618,5.788588346117615,3150,0.3532498990714574,532,0.05965998295429059,64363,7.217848652043242
0500000US09005,Litchfield,Connecticut,180333,166674,92.42567916022027,2863,1.5876184614019617,4049,2.245290656729495,336,0.18632197102027914,0,0,2186,1.2122018709831257
0500000US09007,Middlesex,Connecticut,162436,139811,86.07143736610111,10074,6.2018271811667365,5148,3.169248196212662,392,0.24132581447462387,0,0,3317,2.042035016868182
0500000US09009,New Haven,Connecticut,854757,613987,71.83176037166119,122987,14.388533817213547,34348,4.018452027886288,1570,0.18367793419650263,41,0.00479668490576854,51459,6.020307525998617
0500000US09011,New London,Connecticut,265206,213621,80.54908259994119,17205,6.487409787108889,11608,4.376974879904678,2383,0.8985467900424575,0,0,9775,3.6858140464393716
0500000US09013,Tolland,Connecticut,150721,131854,87.4821690408105,5462,3.6239143848567883,7552,5.010582466942231,103,0.06833818777741654,11,0.007298253063607593,2245,1.489507102527186
0500000US09015,Windham,Connecticut,116782,106101,90.85389871726807,3277,2.806083129249371,1690,1.447140826497234,134,0.114743710503331,55,0.04709629908718809,2137,1.8299052936240174
0500000US10001,Kent,Delaware,180786,118702,65.65884526456695,46829,25.90300133859923,2977,1.6466983062847786,1801,0.9962054583872645,167,0.09237440952286129,1627,0.8999590676269179
0500000US10003,New Castle,Delaware,558753,351478,62.904002305133034,143765,25.729615769400795,30276,5.418494397345517,1780,0.31856652223791193,261,0.04671115859780618,14060,2.516317585766877
0500000US10005,Sussex,Delaware,234225,189539,80.9217632618209,28824,12.306115914185078,3339,1.425552353506244,772,0.32959760913651404,0,0,7400,3.1593553207386065
0500000US11001,District of Columbia,District of Columbia,705749,300058,42.516248694649235,320704,45.44165135196791,28722,4.069718837717092,1886,0.2672338182554988,190,0.02692175263443519,30868,4.373792949051292
0500000US12001,Alachua,Florida,269043,182396,67.79436744312247,51376,19.095832264730916,15637,5.812082083533116,711,0.26427002375085024,1367,0.5080972186602142,4162,1.5469646116048363
0500000US12005,Bay,Florida,174705,141875,81.2083226009559,17297,9.900689734123237,4001,2.290146246529865,342,0.1957585644371941,1419,0.8122263243753756,3297,1.8871812483901436
0500000US12009,Brevard,Florida,601942,493588,81.99926238740609,53058,8.814470497157533,15018,2.4949247601928426,1596,0.265141824295364,623,0.10349834369424296,11321,1.880745985493619
0500000US12011,Broward,Florida,1952778,1180665,60.46078970574228,562835,28.822272680253462,73124,3.7446140831164625,4803,0.24595729775734876,1504,0.07701848341183688,61417,3.145109172676054
0500000US12015,Charlotte,Florida,188910,168816,89.36318882007305,10244,5.422688052511778,2523,1.3355566142607591,834,0.44148006987454347,195,0.10322375734476735,3866,2.0464771584352337
0500000US12017,Citrus,Florida,149657,137716,92.02108822173369,5014,3.3503277494537507,2561,1.7112463833967004,548,0.3661706435382241,128,0.08552890943958519,1526,1.0196649672250546
0500000US12019,Clay,Florida,219252,170593,77.80681590133727,26746,12.198748472077792,6353,2.8975790414682647,461,0.210260339700436,0,0,7853,3.5817233138124167
0500000US12021,Collier,Florida,384902,341750,88.78883456048553,26105,6.782245870377395,6029,1.566372739034871,322,0.08365765831302513,0,0,5739,1.4910288852746933
0500000US12023,Columbia,Florida,71686,55009,76.73604329994699,13130,18.315989175013254,1288,1.796724604525291,149,0.20785090533716488,0,0,881,1.2289707892754513
